date,margin_ratio_pct
2019-09-12,155.109658
2019-09-16,154.797532
2019-09-17,154.642198
2019-09-18,155.214654
2019-09-19,154.694324
2019-09-20,155.612542
2019-09-23,155.732750
2019-09-24,155.314025
2019-09-25,154.341090
2019-09-26,153.762452
2019-09-27,151.600953
2019-10-01,153.118319
2019-10-02,153.538038
2019-10-03,153.278590
2019-10-04,153.153049
2019-10-07,153.789314
2019-10-08,153.587549
2019-10-09,152.471538
2019-10-14,155.698234
2019-10-15,155.957355
2019-10-16,155.606225
2019-10-17,156.905508
2019-10-18,156.768969
2019-10-21,157.502909
2019-10-22,157.743310
2019-10-23,157.606524
2019-10-24,159.364359
2019-10-25,158.631175
2019-10-28,159.070262
2019-10-29,157.535607
2019-10-30,158.324093
2019-10-31,156.869396
2019-11-01,158.197242
2019-11-04,159.755901
2019-11-05,160.823228
2019-11-06,159.774623
2019-11-07,158.355348
2019-11-08,158.325487
2019-11-11,154.263803
2019-11-12,152.272576
2019-11-13,155.756865
2019-11-14,155.264982
2019-11-15,156.145390
2019-11-18,156.944169
2019-11-19,157.711028
2019-11-20,156.479215
2019-11-21,156.675993
2019-11-22,156.148303
2019-11-25,156.886673
2019-11-26,157.762089
2019-11-27,158.344773
2019-11-28,157.430422
2019-11-29,155.989371
2019-12-02,154.842645
2019-12-03,156.086601
2019-12-04,155.875269
2019-12-05,157.055673
2019-12-06,157.711241
2019-12-09,158.141703
2019-12-10,157.729005
2019-12-11,158.553588
2019-12-12,158.399619
2019-12-13,157.965349
2019-12-16,160.255898
2019-12-17,161.546503
2019-12-18,161.365462
2019-12-19,160.830352
2019-12-20,160.816172
2019-12-23,160.408693
2019-12-24,160.497696
2019-12-25,161.601484
2019-12-26,161.546274
2019-12-27,162.237428
2019-12-30,163.291342
2019-12-31,163.146711
2020-01-02,165.132573
2020-01-03,163.595161
2020-01-06,161.525706
2020-01-07,158.866236
2020-01-08,157.572633
2020-01-09,159.871085
2020-01-10,160.115742
2020-01-13,161.900371
2020-01-14,163.242210
2020-01-15,161.959977
2020-01-16,162.964393
2020-01-17,162.948720
2020-01-20,163.766715
2020-01-30,151.513736
2020-01-31,151.732573
2020-02-03,149.431754
2020-02-04,152.778455
2020-02-05,152.105138
2020-02-06,154.699429
2020-02-07,151.858909
2020-02-10,151.042036
2020-02-11,153.668398
2020-02-12,155.374089
2020-02-13,154.571467
2020-02-14,155.915959
2020-02-17,155.154986
2020-02-18,154.274134
2020-02-19,155.874874
2020-02-20,156.139938
2020-02-21,155.405134
2020-02-24,154.261982
2020-02-25,154.138681
2020-02-26,152.329178
2020-02-27,147.393872
2020-03-02,147.460960
2020-03-03,149.840337
2020-03-04,149.573058
2020-03-05,152.527961
2020-03-06,151.155896
2020-03-09,145.683545
2020-03-10,148.028117
2020-03-11,145.670763
2020-03-12,137.628329
2020-03-13,135.447551
2020-03-16,130.343783
2020-03-17,128.822847
2020-03-18,127.814885
2020-03-19,123.281804
2020-03-20,132.674490
2020-03-23,128.762279
2020-03-24,135.880116
2020-03-25,141.793770
2020-03-26,143.515288
2020-03-27,142.049227
2020-03-30,142.157897
2020-03-31,142.638385
2020-04-01,143.886913
2020-04-06,147.189477
2020-04-07,149.805167
2020-04-08,152.715456
2020-04-09,151.302839
2020-04-10,152.503741
2020-04-13,150.768635
2020-04-14,154.506952
2020-04-15,155.619272
2020-04-16,155.700100
2020-04-17,155.717510
2020-04-20,156.551756
2020-04-21,151.248999
2020-04-22,153.825732
2020-04-23,154.759494
2020-04-24,154.935550
2020-04-27,159.382836
2020-04-28,159.949610
2020-04-29,161.249443
2020-04-30,163.579316
2020-05-04,160.839873
2020-05-05,161.658406
2020-05-06,161.550721
2020-05-07,163.015998
2020-05-08,161.962917
2020-05-11,162.765781
2020-05-12,161.465700
2020-05-13,162.073017
2020-05-14,157.153330
2020-05-15,156.961323
2020-05-18,155.257933
2020-05-19,157.098834
2020-05-20,158.226958
2020-05-21,159.902822
2020-05-22,157.218054
2020-05-25,159.450469
2020-05-26,160.014026
2020-05-27,159.832414
2020-05-28,158.688591
2020-05-29,159.592974
2020-06-01,162.684429
2020-06-02,162.755847
2020-06-03,165.038324
2020-06-04,165.379239
2020-06-05,165.978457
2020-06-08,165.896807
2020-06-09,165.894009
2020-06-10,166.622940
2020-06-11,161.552446
2020-06-12,162.192549
2020-06-15,160.587503
2020-06-16,164.117321
2020-06-17,164.307054
2020-06-18,163.909408
2020-06-19,165.641035
2020-06-22,165.828232
2020-06-23,165.647871
2020-06-24,166.318959
2020-06-29,164.422420
2020-06-30,165.590169
2020-07-01,166.985119
2020-07-02,168.545022
2020-07-03,168.935247
2020-07-06,172.596236
2020-07-07,170.789078
2020-07-08,171.877854
2020-07-09,171.083499
2020-07-10,166.209958
2020-07-13,168.210793
2020-07-14,165.655040
2020-07-15,163.764751
2020-07-16,163.731688
2020-07-17,161.142923
2020-07-20,162.104724
2020-07-21,164.772836
2020-07-22,166.120064
2020-07-23,165.450900
2020-07-24,161.399814
2020-07-27,161.306160
2020-07-28,157.916542
2020-07-29,159.692877
2020-07-30,161.814121
2020-07-31,162.460833
2020-08-03,162.459817
2020-08-04,164.626384
2020-08-05,166.212910
2020-08-06,165.481909
2020-08-07,163.980300
2020-08-10,163.579674
2020-08-11,161.814904
2020-08-12,161.410613
2020-08-13,159.722287
2020-08-14,163.196424
2020-08-17,165.416848
2020-08-18,160.950872
2020-08-19,161.257622
2020-08-20,152.594608
2020-08-21,157.440064
2020-08-24,158.397703
2020-08-25,159.590354
2020-08-26,160.332531
2020-08-27,159.685615
2020-08-28,160.146645
2020-08-31,159.471049
2020-09-01,160.878038
2020-09-02,161.669860
2020-09-03,162.612363
2020-09-04,161.332938
2020-09-07,159.308961
2020-09-08,158.378385
2020-09-09,159.566331
2020-09-10,158.764574
2020-09-11,157.153947
2020-09-14,159.809537
2020-09-15,160.660554
2020-09-16,160.871890
2020-09-17,160.790497
2020-09-18,161.382011
2020-09-21,159.833772
2020-09-22,157.759595
2020-09-23,157.171218
2020-09-24,152.718165
2020-09-25,149.400125
2020-09-28,152.923141
2020-09-29,152.896132
2020-09-30,154.306143
2020-10-05,156.238093
2020-10-06,157.914946
2020-10-07,158.175564
2020-10-08,159.068823
2020-10-12,158.562095
2020-10-13,159.123133
2020-10-14,159.473964
2020-10-15,158.368839
2020-10-16,156.989905
2020-10-19,159.279624
2020-10-20,159.244234
2020-10-21,159.437642
2020-10-22,159.391948
2020-10-23,160.505940
2020-10-26,160.199738
2020-10-27,160.034769
2020-10-28,158.157675
2020-10-29,157.614160
2020-10-30,154.850855
2020-11-02,154.092707
2020-11-03,157.212126
2020-11-04,159.232277
2020-11-05,160.062749
2020-11-06,160.038401
2020-11-09,163.388084
2020-11-10,161.129324
2020-11-11,161.865084
2020-11-12,160.736495
2020-11-13,161.310538
2020-11-16,162.756474
2020-11-17,162.655807
2020-11-18,164.640500
2020-11-19,163.988019
2020-11-20,164.537800
2020-11-23,166.543217
2020-11-24,166.018941
2020-11-25,164.908190
2020-11-26,166.830107
2020-11-27,168.255102
2020-11-30,169.414054
2020-12-01,169.822866
2020-12-02,170.026276
2020-12-03,169.368471
2020-12-04,169.918237
2020-12-07,169.739505
2020-12-08,170.575678
2020-12-09,172.202068
2020-12-10,169.645298
2020-12-11,166.979824
2020-12-14,167.832039
2020-12-15,163.834301
2020-12-16,166.953805
2020-12-17,167.282845
2020-12-18,166.962092
2020-12-21,167.575590
2020-12-22,163.806728
2020-12-23,166.075367
2020-12-24,164.816716
2020-12-25,165.795341
2020-12-28,168.277683
2020-12-29,167.114405
2020-12-30,168.503833
2020-12-31,169.084413
2021-01-04,171.759035
2021-01-05,172.344783
2021-01-06,169.735383
2021-01-07,170.740296
2021-01-08,171.124697
2021-01-11,172.598372
2021-01-12,168.716776
2021-01-13,171.468417
2021-01-14,172.524457
2021-01-15,168.327846
2021-01-18,168.720702
2021-01-19,169.863451
2021-01-20,165.083697
2021-01-21,168.093837
2021-01-22,170.778074
2021-01-25,171.035182
2021-01-26,166.601783
2021-01-27,167.694438
2021-01-28,164.879134
2021-01-29,161.758782
2021-02-01,162.975491
2021-02-02,166.509464
2021-02-03,166.789568
2021-02-04,166.480834
2021-02-05,167.783098
2021-02-17,173.511982
2021-02-18,175.465726
2021-02-19,175.201689
2021-02-22,177.232315
2021-02-23,176.378260
2021-02-24,172.805831
2021-02-25,174.337232
2021-02-26,171.110463
2021-03-02,168.900531
2021-03-03,171.364375
2021-03-04,168.309907
2021-03-05,167.074301
2021-03-08,165.449309
2021-03-09,165.887474
2021-03-10,166.322897
2021-03-11,170.014437
2021-03-12,170.667572
2021-03-15,171.425065
2021-03-16,171.741066
2021-03-17,171.606441
2021-03-18,173.097662
2021-03-19,171.575454
2021-03-22,172.659650
2021-03-23,170.756254
2021-03-24,170.514805
2021-03-25,169.531389
2021-03-26,172.613383
2021-03-29,173.935985
2021-03-30,175.339635
2021-03-31,173.945993
2021-04-01,174.919713
2021-04-07,178.769790
2021-04-08,180.939446
2021-04-09,177.935564
2021-04-12,177.139345
2021-04-13,174.326324
2021-04-14,172.708262
2021-04-15,174.637987
2021-04-16,177.012549
2021-04-19,178.007221
2021-04-20,178.451767
2021-04-21,178.815437
2021-04-22,173.876105
2021-04-23,176.180545
2021-04-26,179.694083
2021-04-27,179.614308
2021-04-28,179.859380
2021-04-29,179.126297
2021-05-03,172.999782
2021-05-04,166.148941
2021-05-05,164.713040
2021-05-06,164.723622
2021-05-07,170.909690
2021-05-10,170.849837
2021-05-11,161.851315
2021-05-12,154.006809
2021-05-13,152.116767
2021-05-14,151.322752
2021-05-17,145.292817
2021-05-18,156.544070
2021-05-19,159.697551
2021-05-20,156.585770
2021-05-21,161.385709
2021-05-24,164.185696
2021-05-25,166.056046
2021-05-26,167.290192
2021-05-27,168.004403
2021-05-28,172.051350
2021-05-31,173.266864
2021-06-01,175.757481
2021-06-02,173.827752
2021-06-03,176.053529
2021-06-04,173.841157
2021-06-07,171.765443
2021-06-08,172.330167
2021-06-09,171.020504
2021-06-10,171.429785
2021-06-11,172.907063
2021-06-15,176.876804
2021-06-16,173.681434
2021-06-17,177.016366
2021-06-18,176.916569
2021-06-21,176.457804
2021-06-22,175.920146
2021-06-23,174.341923
2021-06-24,177.488079
2021-06-25,179.083499
2021-06-28,183.025589
2021-06-29,180.978348
2021-06-30,181.843136
2021-07-01,185.276230
2021-07-02,183.487762
2021-07-05,185.204621
2021-07-06,185.061330
2021-07-07,181.197231
2021-07-08,183.060481
2021-07-09,177.238161
2021-07-12,178.659976
2021-07-13,173.080320
2021-07-14,170.183269
2021-07-15,175.573418
2021-07-16,176.706700
2021-07-19,176.862041
2021-07-20,170.938687
2021-07-21,167.293752
2021-07-22,168.464237
2021-07-23,170.008011
2021-07-26,169.097148
2021-07-27,164.898907
2021-07-28,162.718597
2021-07-29,168.454370
2021-07-30,164.417570
2021-08-02,167.976505
2021-08-03,168.526920
2021-08-04,169.387104
2021-08-05,168.322463
2021-08-06,167.974665
2021-08-09,166.131419
2021-08-10,163.755608
2021-08-11,160.439814
2021-08-12,163.208097
2021-08-13,159.117290
2021-08-16,157.155898
2021-08-17,153.659826
2021-08-18,160.846336
2021-08-19,153.751530
2021-08-20,155.611281
2021-08-23,162.231335
2021-08-24,160.932360
2021-08-25,164.221149
2021-08-26,163.616632
2021-08-27,162.995252
2021-08-30,163.647788
2021-08-31,163.390385
2021-09-01,163.401615
2021-09-02,161.010075
2021-09-03,161.280445
2021-09-06,158.192272
2021-09-07,158.701043
2021-09-08,156.067286
2021-09-09,157.822459
2021-09-10,160.508145
2021-09-13,160.047343
2021-09-14,157.997534
2021-09-15,157.437839
2021-09-16,156.993465
2021-09-17,159.177668
2021-09-22,155.569775
2021-09-23,157.266652
2021-09-24,159.731797
2021-09-27,159.930906
2021-09-28,157.563508
2021-09-29,154.135581
2021-09-30,156.419126
2021-10-01,149.917039
2021-10-04,146.534459
2021-10-05,149.696543
2021-10-06,147.250418
2021-10-07,150.257406
2021-10-08,149.709556
2021-10-12,146.343932
2021-10-13,144.759945
2021-10-14,146.301759
2021-10-15,148.947274
2021-10-18,150.555476
2021-10-19,152.662245
2021-10-20,153.061164
2021-10-21,153.402293
2021-10-22,153.425715
2021-10-25,155.835703
2021-10-26,155.816444
2021-10-27,157.424444
2021-10-28,158.168115
2021-10-29,159.182530
2021-11-01,161.316910
2021-11-02,160.008272
2021-11-03,162.327654
2021-11-04,161.333622
2021-11-05,163.306362
2021-11-08,165.859857
2021-11-09,166.417064
2021-11-10,166.178735
2021-11-11,163.757767
2021-11-12,164.751767
2021-11-15,166.155558
2021-11-16,166.967318
2021-11-17,168.115216
2021-11-18,168.327064
2021-11-19,167.680271
2021-11-22,168.788807
2021-11-23,166.381971
2021-11-24,167.693525
2021-11-25,167.549391
2021-11-26,163.180771
2021-11-29,163.484194
2021-11-30,166.088568
2021-12-01,167.714651
2021-12-02,167.330150
2021-12-03,168.878074
2021-12-06,170.450925
2021-12-07,171.173090
2021-12-08,171.607553
2021-12-09,171.674037
2021-12-10,169.761427
2021-12-13,169.611738
2021-12-14,165.254370
2021-12-15,168.015520
2021-12-16,169.680319
2021-12-17,168.786920
2021-12-20,167.964349
2021-12-21,169.772200
2021-12-22,169.862535
2021-12-23,170.573306
2021-12-24,170.237385
2021-12-27,171.112818
2021-12-28,171.665204
2021-12-29,171.750565
2021-12-30,171.540429
2022-01-03,169.746224
2022-01-04,170.540701
2022-01-05,169.566055
2022-01-06,168.208494
2022-01-07,165.189732
2022-01-10,165.177513
2022-01-11,162.851561
2022-01-12,162.063115
2022-01-13,161.411421
2022-01-14,160.816379
2022-01-17,162.117696
2022-01-18,161.924748
2022-01-19,160.104343
2022-01-20,161.223500
2022-01-21,156.509681
2022-01-24,156.261133
2022-01-25,152.620206
2022-01-26,152.991260
2022-02-07,157.523326
2022-02-08,160.145559
2022-02-09,162.686985
2022-02-10,163.075358
2022-02-11,162.672127
2022-02-14,159.084108
2022-02-15,159.353731
2022-02-16,162.038281
2022-02-17,162.166144
2022-02-18,163.801779
2022-02-21,164.016376
2022-02-22,157.541257
2022-02-23,162.483026
2022-02-24,157.032845
2022-02-25,158.871253
2022-03-01,162.588357
2022-03-02,162.596222
2022-03-03,164.073508
2022-03-04,162.497339
2022-03-07,156.071571
2022-03-08,152.181382
2022-03-09,155.628442
2022-03-10,158.841130
2022-03-11,158.576351
2022-03-14,159.745636
2022-03-15,155.124104
2022-03-16,153.897426
2022-03-17,159.453428
2022-03-18,158.857786
2022-03-21,159.743228
2022-03-22,159.966563
2022-03-23,161.278665
2022-03-24,160.604626
2022-03-25,158.521703
2022-03-28,158.175454
2026-03-04,165.064622
2026-03-05,171.147949
2026-03-06,170.382033
2026-03-09,160.335102
2026-03-10,164.872814
2026-03-11,173.282568
2026-03-12,171.366841
2026-03-13,172.055248
2026-03-16,173.891230
2026-03-17,176.958100
2026-03-18,179.845582
2026-03-19,177.977983
2026-03-20,175.417840
2026-03-23,168.208673
2026-03-24,165.336915
2026-03-25,171.439055
2026-03-26,169.630967
2026-03-27,169.859157
2026-03-30,166.893144
2026-03-31,159.088570
2026-04-01,166.670550
2026-04-02,163.602054
2026-04-07,167.545244
2026-04-08,175.847454
2026-04-09,175.621242
2026-04-10,178.090769
2026-04-13,179.432999
2026-04-14,180.758303
2026-04-15,180.731944
2026-04-16,182.962936
2026-04-17,183.435023
2026-04-20,184.968506
2026-04-21,187.965472
2026-04-22,189.242229
2026-04-23,182.663052
2026-04-24,184.321666
2026-04-27,183.923890
2026-04-28,186.200813
2026-04-29,185.634107
2026-04-30,185.611246
2026-05-04,191.204758
2026-05-05,192.930381
2026-05-06,192.198221
2026-05-07,194.234780
2026-05-08,189.984318
2026-05-11,195.614566
2026-05-12,195.572529
2026-05-13,191.452028
2026-05-14,192.342516
2026-05-15,187.147735
2026-05-18,187.011008
2026-05-19,182.189259
2026-05-20,181.783228
2026-05-21,189.830664
2026-05-22,196.953314
2026-05-25,203.007844
2026-05-26,202.375335
2026-05-27,201.339729
2026-05-28,195.677456
2026-05-29,199.486105
2026-06-01,203.112719
2026-06-02,201.316847
2026-06-03,201.947521
2026-06-04,195.902938
2026-06-05,191.864990
2026-06-08,184.010272
2026-06-09,191.205286
2026-06-10,180.310088
2026-06-11,181.727258
2026-06-12,186.024548
2026-06-15,192.146264
2026-06-16,192.399385
2026-06-17,194.362526
2026-06-18,198.253611
2026-06-22,201.312705
2026-06-23,194.676739
2026-06-24,193.054663
2026-06-25,193.991975
2026-06-26,183.587194
2026-06-29,184.641534
2026-06-30,191.503901
2026-07-01,190.983207
2026-07-02,190.216511
2026-07-03,190.439265
2026-07-06,187.298318
2026-07-07,178.778913
2026-07-08,179.479678
2026-07-09,179.421659
2026-07-13,176.838264
2026-07-14,173.155813
2026-07-15,179.310341
2026-07-16,175.410469
2026-07-17,163.018643
2026-07-20,159.009168
2026-07-21,166.722515
