date,value
2002-10-31,38.81899642944336
2002-11-01,38.54256820678711
2002-11-04,38.62333297729492
2002-11-05,38.582916259765625
2002-11-06,38.70042037963867
2002-11-07,39.24746322631836
2002-11-08,39.29884719848633
2002-11-11,39.40532302856445
2002-11-12,39.078590393066406
2002-11-13,39.22909927368164
2002-11-14,38.96842575073242
2002-11-15,39.19239044189453
2002-11-18,39.464088439941406
2002-11-19,39.39065170288086
2002-11-20,39.262149810791016
2002-11-21,39.262149810791016
2002-11-22,39.10059356689453
2002-11-25,39.096923828125
2002-11-26,39.317203521728516
2002-11-27,39.096923828125
2002-11-29,39.096923828125
2002-12-02,39.16145324707031
2002-12-03,39.23149871826172
2002-12-04,39.23149871826172
2002-12-05,39.31998825073242
2002-12-06,39.34212112426758
2002-12-09,39.34212112426758
2002-12-10,39.41585922241211
2002-12-11,39.581787109375
2002-12-12,39.581787109375
2002-12-13,39.37901306152344
2002-12-16,39.360557556152344
2002-12-17,39.50806427001953
2002-12-18,39.70717239379883
2002-12-19,39.961544036865234
2002-12-20,39.972599029541016
2002-12-23,39.97999572753906
2002-12-24,40.06481170654297
2002-12-26,40.197532653808594
2002-12-27,40.42982482910156
2002-12-30,40.5515251159668
2002-12-31,40.63264465332031
2003-01-02,39.7584342956543
2003-01-03,39.984375
2003-01-06,39.965858459472656
2003-01-07,40.11773681640625
2003-01-08,40.15846633911133
2003-01-09,39.836204528808594
2003-01-10,39.93994140625
2003-01-13,39.89550018310547
2003-01-14,40.006614685058594
2003-01-15,40.006614685058594
2003-01-16,39.914024353027344
2003-01-17,40.099212646484375
2003-01-21,40.12518310546875
2003-01-22,40.20664596557617
2003-01-23,40.22516632080078
2003-01-24,40.40668487548828
2003-01-27,40.169586181640625
2003-01-28,40.291847229003906
2003-01-29,40.05474853515625
2003-01-30,40.19184875488281
2003-01-31,40.30294418334961
2003-02-03,40.34203338623047
2003-02-04,40.42013931274414
2003-02-05,40.36064910888672
2003-02-06,40.4312629699707
2003-02-07,40.52056884765625
2003-02-10,40.27135467529297
2003-02-11,40.42013931274414
2003-02-12,40.364315032958984
2003-02-13,40.364315032958984
2003-02-14,40.345760345458984
2003-02-18,40.472198486328125
2003-02-19,40.60240173339844
2003-02-20,40.70655059814453
2003-02-21,40.594966888427734
2003-02-24,40.728904724121094
2003-02-25,40.80329132080078
2003-02-26,40.914886474609375
2003-02-27,41.08600997924805
2003-02-28,41.10089111328125
2003-03-03,41.33725357055664
2003-03-04,41.35963821411133
2003-03-05,41.33725357055664
2003-03-06,41.26632308959961
2003-03-07,41.277496337890625
2003-03-10,41.393280029296875
2003-03-11,41.29989242553711
2003-03-12,41.22523880004883
2003-03-13,40.963836669921875
2003-03-14,40.91524887084961
2003-03-17,40.702457427978516
2003-03-18,40.541873931884766
2003-03-19,40.32900619506836
2003-03-20,40.39998245239258
2003-03-21,40.194580078125
2003-03-24,40.515743255615234
2003-03-25,40.56055450439453
2003-03-26,40.739776611328125
2003-03-27,40.79580307006836
2003-03-28,40.96011734008789
2003-03-31,41.15053939819336
2003-04-01,41.37270736694336
2003-04-02,41.25238037109375
2003-04-03,41.25617218017578
2003-04-04,41.15469741821289
2003-04-07,41.07951354980469
2003-04-08,41.229854583740234
2003-04-09,41.36518859863281
2003-04-10,41.214805603027344
2003-04-11,41.0682258605957
2003-04-14,41.09074783325195
2003-04-15,41.16595458984375
2003-04-16,41.444129943847656
2003-04-17,41.35767364501953
2003-04-21,41.444129943847656
2003-04-22,41.46295928955078
2003-04-23,41.70351791381836
2003-04-24,41.947845458984375
2003-04-25,41.951637268066406
2003-04-28,41.97414779663086
2003-04-29,41.82379150390625
2003-04-30,42.12074661254883
2003-05-01,42.35670471191406
2003-05-02,42.212806701660156
2003-05-05,42.40217590332031
2003-05-06,42.6256217956543
2003-05-07,42.90970993041992
2003-05-08,42.91351318359375
2003-05-09,42.83776092529297
2003-05-12,42.98548126220703
2003-05-13,42.98926544189453
2003-05-14,43.17865753173828
2003-05-15,43.163475036621094
2003-05-16,43.451332092285156
2003-05-19,43.273353576660156
2003-05-20,43.40586471557617
2003-05-21,43.40586471557617
2003-05-22,43.69755554199219
2003-05-23,43.758182525634766
2003-05-27,43.60662841796875
2003-05-28,43.43242263793945
2003-05-29,43.74675750732422
2003-05-30,43.76572036743164
2003-06-02,43.58012390136719
2003-06-03,43.98030471801758
2003-06-04,44.037452697753906
2003-06-05,43.96504211425781
2003-06-06,44.037452697753906
2003-06-09,44.13272476196289
2003-06-10,44.475738525390625
2003-06-11,44.42618942260742
2003-06-12,44.586238861083984
2003-06-13,44.772979736328125
2003-06-16,44.609134674072266
2003-06-17,44.468143463134766
2003-06-18,44.0565071105957
2003-06-19,44.13272476196289
2003-06-20,43.923091888427734
2003-06-23,44.14417266845703
2003-06-24,44.208946228027344
2003-06-25,43.98411178588867
2003-06-26,43.59917068481445
2003-06-27,43.48484802246094
2003-06-30,43.68682861328125
2003-07-01,43.450294494628906
2003-07-02,43.6036376953125
2003-07-03,43.335289001464844
2003-07-07,43.124481201171875
2003-07-08,43.16284942626953
2003-07-09,43.3161506652832
2003-07-10,43.404327392578125
2003-07-11,43.45798110961914
2003-07-14,43.34297561645508
2003-07-15,42.84848403930664
2003-07-16,42.83316421508789
2003-07-17,42.63382339477539
2003-07-18,42.813987731933594
2003-07-21,42.29649353027344
2003-07-22,42.262001037597656
2003-07-23,42.541812896728516
2003-07-24,42.35784149169922
2003-07-25,42.262001037597656
2003-07-28,41.840328216552734
2003-07-29,41.4570426940918
2003-07-30,41.66782760620117
2003-07-31,41.15035629272461
2003-08-01,41.272640228271484
2003-08-04,41.515769958496094
2003-08-05,41.32668685913086
2003-08-06,41.484947204589844
2003-08-07,41.712623596191406
2003-08-08,41.735801696777344
2003-08-11,41.57364273071289
2003-08-12,41.5273551940918
2003-08-13,41.06040954589844
2003-08-14,41.11443328857422
2003-08-15,41.19550323486328
2003-08-18,41.330570220947266
2003-08-19,41.69715881347656
2003-08-20,41.56984329223633
2003-08-21,41.369171142578125
2003-08-22,41.56984329223633
2003-08-25,41.384578704833984
2003-08-26,41.46563720703125
2003-08-27,41.45793151855469
2003-08-28,41.76277542114258
2003-08-29,41.74733352661133
2003-09-02,41.647865295410156
2003-09-03,41.768314361572266
2003-09-04,41.912105560302734
2003-09-05,42.23080062866211
2003-09-08,42.07536315917969
2003-09-09,42.207496643066406
2003-09-10,42.545616149902344
2003-09-11,42.324092864990234
2003-09-12,42.63501739501953
2003-09-15,42.65056228637695
2003-09-16,42.74383544921875
2003-09-17,43.00425338745117
2003-09-18,42.945945739746094
2003-09-19,42.98868179321289
2003-09-22,42.82933807373047
2003-09-23,42.89155578613281
2003-09-24,43.05473327636719
2003-09-25,43.20243453979492
2003-09-26,43.47058868408203
2003-09-29,43.35405349731445
2003-09-30,43.641597747802734
2003-10-01,43.76717758178711
2003-10-02,43.5990104675293
2003-10-03,42.99264144897461
2003-10-06,43.035648345947266
2003-10-07,42.890933990478516
2003-10-08,43.04741668701172
2003-10-09,42.898712158203125
2003-10-10,43.11000061035156
2003-10-13,43.08261489868164
2003-10-14,42.906578063964844
2003-10-15,42.91047286987305
2003-10-16,42.773555755615234
2003-10-17,43.00826644897461
2003-10-20,43.04741668701172
2003-10-21,43.063045501708984
2003-10-22,43.1882438659668
2003-10-23,42.953529357910156
2003-10-24,43.26646041870117
2003-10-27,43.16868209838867
2003-10-28,43.454246520996094
2003-10-29,43.149131774902344
2003-10-30,43.0904541015625
2003-10-31,43.0904541015625
2003-11-03,43.1128044128418
2003-11-04,43.179569244384766
2003-11-05,42.877159118652344
2003-11-06,42.641563415527344
2003-11-07,42.72401809692383
2003-11-10,42.598358154296875
2003-11-11,42.78293991088867
2003-11-12,42.806480407714844
2003-11-13,43.21097183227539
2003-11-14,43.446598052978516
2003-11-17,43.52910232543945
2003-11-18,43.72154235839844
2003-11-19,43.3366813659668
2003-11-20,43.54478454589844
2003-11-21,43.69008255004883
2003-11-24,43.39554214477539
2003-11-25,43.533016204833984
2003-11-26,43.43875503540039
2003-11-28,43.222782135009766
2003-12-01,43.132843017578125
2003-12-02,43.251163482666016
2003-12-03,43.17624282836914
2003-12-04,43.21171188354492
2003-12-05,43.661251068115234
2003-12-08,43.333980560302734
2003-12-09,43.19594192504883
2003-12-10,43.294551849365234
2003-12-11,43.49171447753906
2003-12-12,43.6099739074707
2003-12-15,43.511417388916016
2003-12-16,44.164283752441406
2003-12-17,44.26410675048828
2003-12-18,44.5196647644043
2003-12-19,44.54764175415039
2003-12-22,44.46377182006836
2003-12-23,44.20820617675781
2003-12-24,44.471771240234375
2003-12-26,44.48373794555664
2003-12-29,44.39585494995117
2003-12-30,44.22419738769531
2003-12-31,44.334434509277344
2004-01-02,44.01768112182617
2004-01-05,44.06581497192383
2004-01-06,44.462738037109375
2004-01-07,44.498836517333984
2004-01-08,44.571014404296875
2004-01-09,44.93190383911133
2004-01-12,45.00803756713867
2004-01-13,45.128318786621094
2004-01-14,45.22456359863281
2004-01-15,45.42909622192383
2004-01-16,45.228572845458984
2004-01-20,45.13637161254883
2004-01-21,45.24061965942383
2004-01-22,45.46915817260742
2004-01-23,45.1082878112793
2004-01-26,44.85968017578125
2004-01-27,45.13233947753906
2004-01-28,44.77550506591797
2004-01-29,44.76747512817383
2004-01-30,44.87571334838867
2004-02-02,44.863670349121094
2004-02-03,44.956233978271484
2004-02-04,44.920013427734375
2004-02-05,44.84354782104492
2004-02-06,44.97639846801758
2004-02-09,45.165592193603516
2004-02-10,45.03273010253906
2004-02-11,45.306434631347656
2004-02-12,45.225921630859375
2004-02-13,45.48358154296875
2004-02-17,45.3507194519043
2004-02-18,45.24609375
2004-02-19,45.407108306884766
2004-02-20,45.185699462890625
2004-02-23,45.31049346923828
2004-02-24,45.354766845703125
2004-02-25,45.38697814941406
2004-02-26,45.4191780090332
2004-02-27,45.551998138427734
2004-03-01,45.53786849975586
2004-03-02,45.44895935058594
2004-03-03,45.42877197265625
2004-03-04,45.50151443481445
2004-03-05,45.98640441894531
2004-03-08,46.11574935913086
2004-03-09,46.20867919921875
2004-03-10,46.3581657409668
2004-03-11,46.16020202636719
2004-03-12,46.10764694213867
2004-03-15,46.16020202636719
2004-03-16,46.370330810546875
2004-03-17,46.39455795288086
2004-03-18,46.20061111450195
2004-03-19,46.12789535522461
2004-03-22,46.305625915527344
2004-03-23,46.39054489135742
2004-03-24,46.34606170654297
2004-03-25,46.22077941894531
2004-03-26,45.87730407714844
2004-03-29,45.95002746582031
2004-03-30,45.83689498901367
2004-03-31,46.002567291259766
2004-04-01,45.98271942138672
2004-04-02,45.264732360839844
2004-04-05,45.0376091003418
2004-04-06,45.2485237121582
2004-04-07,45.26068115234375
2004-04-08,45.30532455444336
2004-04-12,45.02946853637695
2004-04-13,44.745513916015625
2004-04-14,44.68467712402344
2004-04-15,44.49808883666992
2004-04-16,44.753662109375
2004-04-19,44.67253875732422
2004-04-20,44.38045120239258
2004-04-21,44.41694641113281
2004-04-22,44.660377502441406
2004-04-23,44.46969223022461
2004-04-26,44.47371292114258
2004-04-27,44.68467712402344
2004-04-28,44.41291427612305
2004-04-29,44.214134216308594
2004-04-30,44.214134216308594
2004-05-03,44.27196502685547
2004-05-04,44.1253776550293
2004-05-05,44.060211181640625
2004-05-06,43.86065673828125
2004-05-07,43.2905158996582
2004-05-10,42.968780517578125
2004-05-11,43.05429458618164
2004-05-12,43.07061004638672
2004-05-13,42.84254837036133
2004-05-14,43.10317611694336
2004-05-17,43.31084442138672
2004-05-18,43.37195587158203
2004-05-19,43.22942352294922
2004-05-20,43.469661712646484
2004-05-21,43.43304443359375
2004-05-24,43.608154296875
2004-05-25,43.65297317504883
2004-05-26,43.848453521728516
2004-05-27,44.04799270629883
2004-05-28,43.98280334472656
2004-06-01,43.748130798339844
2004-06-02,43.63362121582031
2004-06-03,43.748130798339844
2004-06-04,43.592742919921875
2004-06-07,43.64997482299805
2004-06-08,43.654052734375
2004-06-09,43.461883544921875
2004-06-10,43.4864387512207
2004-06-14,43.2656135559082
2004-06-15,43.75629806518555
2004-06-16,43.760372161865234
2004-06-17,43.84626007080078
2004-06-18,43.79312515258789
2004-06-21,43.870784759521484
2004-06-22,43.80945587158203
2004-06-23,43.780799865722656
2004-06-24,43.92393112182617
2004-06-25,43.956668853759766
2004-06-28,43.64997482299805
2004-06-29,43.956668853759766
2004-06-30,44.03843307495117
2004-07-01,44.25849533081055
2004-07-02,44.56642150878906
2004-07-06,44.46376419067383
2004-07-07,44.50072479248047
2004-07-08,44.525360107421875
2004-07-09,44.541770935058594
2004-07-12,44.632102966308594
2004-07-13,44.54591369628906
2004-07-14,44.56642150878906
2004-07-15,44.476112365722656
2004-07-16,44.907188415527344
2004-07-19,44.93592071533203
2004-07-20,44.62797927856445
2004-07-21,44.61976623535156
2004-07-22,44.51716995239258
2004-07-23,44.7100944519043
2004-07-26,44.68550109863281
2004-07-27,44.373443603515625
2004-07-28,44.24208450317383
2004-07-29,44.410400390625
2004-07-30,44.726531982421875
2004-08-02,44.8184700012207
2004-08-03,44.768985748291016
2004-08-04,44.88852310180664
2004-08-05,44.9709587097168
2004-08-06,45.374935150146484
2004-08-09,45.38319396972656
2004-08-10,45.23481750488281
2004-08-11,45.20178985595703
2004-08-12,45.26366424560547
2004-08-13,45.44501876831055
2004-08-16,45.39965057373047
2004-08-17,45.64695358276367
2004-08-18,45.51510238647461
2004-08-19,45.67584228515625
2004-08-20,45.51093673706055
2004-08-23,45.42441177368164
2004-08-24,45.38319396972656
2004-08-25,45.597557067871094
2004-08-26,45.62636184692383
2004-08-27,45.73357391357422
2004-08-30,45.910797119140625
2004-08-31,46.10450744628906
2004-09-01,46.016361236572266
2004-09-02,45.82189178466797
2004-09-03,45.46187973022461
2004-09-07,45.718406677246094
2004-09-08,45.91294479370117
2004-09-09,46.00811004638672
2004-09-10,45.98329162597656
2004-09-13,46.14051818847656
2004-09-14,46.15298080444336
2004-09-15,46.15298080444336
2004-09-16,46.417781829833984
2004-09-17,46.24398422241211
2004-09-20,46.49639129638672
2004-09-21,46.512977600097656
2004-09-22,46.67847442626953
2004-09-23,46.49226379394531
2004-09-24,46.475685119628906
2004-09-27,46.6370849609375
2004-09-28,46.60399627685547
2004-09-29,46.384666442871094
2004-09-30,46.248138427734375
2004-10-01,46.04335021972656
2004-10-04,46.0142822265625
2004-10-05,46.20534133911133
2004-10-06,46.072410583496094
2004-10-07,45.97270965576172
2004-10-08,46.421348571777344
2004-10-11,46.46287536621094
2004-10-12,46.487823486328125
2004-10-13,46.66641616821289
2004-10-14,46.85749816894531
2004-10-15,46.649810791015625
2004-10-18,46.728736877441406
2004-10-19,46.72040557861328
2004-10-20,46.8741340637207
2004-10-21,46.83259201049805
2004-10-22,46.79520034790039
2004-10-25,46.8990364074707
2004-10-26,46.84922790527344
2004-10-27,46.56672668457031
2004-10-28,46.645633697509766
2004-10-29,46.79520034790039
2004-11-01,46.59963607788086
2004-11-02,46.6705436706543
2004-11-03,46.578765869140625
2004-11-04,46.77895736694336
2004-11-05,46.578765869140625
2004-11-08,46.382789611816406
2004-11-09,46.39111328125
2004-11-10,46.349449157714844
2004-11-11,46.35357666015625
2004-11-12,46.587127685546875
2004-11-15,46.60382843017578
2004-11-16,46.578765869140625
2004-11-17,46.83731460571289
2004-11-18,46.91239929199219
2004-11-19,46.66636657714844
2004-11-22,46.645503997802734
2004-11-23,46.703861236572266
2004-11-24,46.6997184753418
2004-11-26,46.53289794921875
2004-11-29,46.16595458984375
2004-11-30,46.224300384521484
2004-12-01,46.196693420410156
2004-12-02,46.050201416015625
2004-12-03,46.309730529785156
2004-12-06,46.43946838378906
2004-12-07,46.54832077026367
2004-12-08,46.70742416381836
2004-12-09,46.81624221801758
2004-12-10,46.837188720703125
2004-12-13,46.92926788330078
2004-12-14,46.9501838684082
2004-12-15,47.201351165771484
2004-12-16,46.79533386230469
2004-12-17,46.84553909301758
2004-12-20,46.81204605102539
2004-12-21,46.83293151855469
2004-12-22,46.883209228515625
2004-12-23,46.9669303894043
2004-12-27,46.71577453613281
2004-12-28,46.7660026550293
2004-12-29,46.69483184814453
2004-12-30,46.862266540527344
2004-12-31,46.867332458496094
2005-01-03,47.169891357421875
2005-01-04,46.9051399230957
2005-01-05,46.9429817199707
2005-01-06,46.97657012939453
2005-01-07,46.95555877685547
2005-01-10,46.875728607177734
2005-01-11,46.9849967956543
2005-01-12,47.031185150146484
2005-01-13,47.15729522705078
2005-01-14,47.21190643310547
2005-01-18,47.23712921142578
2005-01-19,47.30857849121094
2005-01-20,47.2244987487793
2005-01-21,47.32957458496094
2005-01-24,47.41358947753906
2005-01-25,47.2538948059082
2005-01-26,47.270713806152344
2005-01-27,47.169891357421875
2005-01-28,47.44301223754883
2005-01-31,47.44301223754883
2005-02-01,47.433292388916016
2005-02-02,47.39115905761719
2005-02-03,47.450164794921875
2005-02-04,47.60205841064453
2005-02-07,47.618892669677734
2005-02-08,47.791866302490234
2005-02-09,47.960601806640625
2005-02-10,47.791866302490234
2005-02-11,47.65263366699219
2005-02-14,47.73279571533203
2005-02-15,47.661128997802734
2005-02-16,47.433292388916016
2005-02-17,47.32783508300781
2005-02-18,47.24771499633789
2005-02-22,47.20553207397461
2005-02-23,47.273033142089844
2005-02-24,47.18022537231445
2005-02-25,47.264583587646484
2005-02-28,46.99882125854492
2005-03-01,46.989967346191406
2005-03-02,47.00690460205078
2005-03-03,47.00266647338867
2005-03-04,47.155094146728516
2005-03-07,47.29063034057617
2005-03-08,47.078887939453125
2005-03-09,46.63002395629883
2005-03-10,46.693546295166016
2005-03-11,46.61306381225586
2005-03-14,46.60886764526367
2005-03-15,46.41832733154297
2005-03-16,46.57920837402344
2005-03-17,46.473365783691406
2005-03-18,46.33362579345703
2005-03-21,46.27855682373047
2005-03-22,45.880516052246094
2005-03-23,46.01604461669922
2005-03-24,46.113380432128906
2005-03-28,46.04567337036133
2005-03-29,46.126121520996094
2005-03-30,46.24468994140625
2005-03-31,46.405582427978516
2005-04-01,46.448097229003906
2005-04-04,46.16324234008789
2005-04-05,46.30354309082031
2005-04-06,46.27803421020508
2005-04-07,46.04424285888672
2005-04-08,46.19304275512695
2005-04-11,46.32057571411133
2005-04-12,46.50758361816406
2005-04-13,46.6181640625
2005-04-14,46.448097229003906
2005-04-15,46.66070556640625
2005-04-18,46.669193267822266
2005-04-19,46.86478805541992
2005-04-20,46.890262603759766
2005-04-21,46.6436882019043
2005-04-22,46.86478805541992
2005-04-25,46.979583740234375
2005-04-26,46.90304946899414
2005-04-27,47.13261032104492
2005-04-28,47.32821273803711
2005-04-29,47.15814208984375
2005-05-02,47.174354553222656
2005-05-03,47.19993591308594
2005-05-04,47.093231201171875
2005-05-05,47.16151809692383
2005-05-06,46.90549087524414
2005-05-09,46.74324035644531
2005-05-10,46.73478698730469
2005-05-11,46.777400970458984
2005-05-12,46.628013610839844
2005-05-13,46.88838577270508
2005-05-16,46.81583786010742
2005-05-17,46.84146499633789
2005-05-18,47.007896423339844
2005-05-19,46.93959426879883
2005-05-20,46.92676544189453
2005-05-23,47.12314224243164
2005-05-24,47.225582122802734
2005-05-25,47.22129440307617
2005-05-26,47.25117111206055
2005-05-27,47.246917724609375
2005-05-31,47.451751708984375
2005-06-01,47.77785110473633
2005-06-02,47.9620246887207
2005-06-03,47.70925521850586
2005-06-06,47.84208679199219
2005-06-07,47.940670013427734
2005-06-08,47.84208679199219
2005-06-09,47.75210189819336
2005-06-10,47.537872314453125
2005-06-13,47.42647171020508
2005-06-14,47.37506866455078
2005-06-15,47.28508758544922
2005-06-16,47.332218170166016
2005-06-17,47.32366180419922
2005-06-20,47.2679443359375
2005-06-21,47.42647171020508
2005-06-22,47.76499557495117
2005-06-23,47.794944763183594
2005-06-24,47.914947509765625
2005-06-27,47.98350143432617
2005-06-28,47.83354187011719
2005-06-29,47.85919952392578
2005-06-30,48.03061294555664
2005-07-01,47.81000518798828
2005-07-05,47.65513610839844
2005-07-06,47.75838088989258
2005-07-07,47.88310241699219
2005-07-08,47.7884635925293
2005-07-11,47.52610778808594
2005-07-12,47.418601989746094
2005-07-13,47.52610778808594
2005-07-14,47.56911087036133
2005-07-15,47.590641021728516
2005-07-18,47.551918029785156
2005-07-19,47.590641021728516
2005-07-20,47.642215728759766
2005-07-21,47.39705276489258
2005-07-22,47.61640548706055
2005-07-25,47.612159729003906
2005-07-26,47.62073516845703
2005-07-27,47.56049346923828
2005-07-28,47.74114990234375
2005-07-29,47.63364028930664
2005-08-01,47.52046585083008
2005-08-02,47.43415832519531
2005-08-03,47.54641342163086
2005-08-04,47.54641342163086
2005-08-05,47.46434783935547
2005-08-08,47.24842071533203
2005-08-09,47.3261604309082
2005-08-10,47.36501693725586
2005-08-11,47.51186752319336
2005-08-12,47.740726470947266
2005-08-15,47.67161560058594
2005-08-16,47.79685592651367
2005-08-17,47.67161560058594
2005-08-18,47.8055305480957
2005-08-19,47.7623291015625
2005-08-22,47.740726470947266
2005-08-23,47.77961730957031
2005-08-24,47.7623291015625
2005-08-25,47.852996826171875
2005-08-26,47.930747985839844
2005-08-29,47.93503952026367
2005-08-30,48.01278305053711
2005-08-31,48.349613189697266
2005-09-01,48.21306228637695
2005-09-02,48.226051330566406
2005-09-06,48.12635803222656
2005-09-07,47.952884674072266
2005-09-08,47.965877532958984
2005-09-09,47.987571716308594
2005-09-12,47.86615753173828
2005-09-13,47.94854736328125
2005-09-14,47.831478118896484
2005-09-15,47.66236877441406
2005-09-16,47.53227233886719
2005-09-19,47.66236877441406
2005-09-20,47.58864974975586
2005-09-21,47.80112838745117
2005-09-22,47.77510070800781
2005-09-23,47.636348724365234
2005-09-26,47.48457717895508
2005-09-27,47.5279426574707
2005-09-28,47.6276969909668
2005-09-29,47.6103401184082
2005-09-30,47.44990158081055
2005-10-03,47.304508209228516
2005-10-04,47.36542892456055
2005-10-05,47.43070983886719
2005-10-06,47.32625198364258
2005-10-07,47.404605865478516
2005-10-10,47.374122619628906
2005-10-11,47.29578399658203
2005-10-12,47.09549331665039
2005-10-13,47.01713180541992
2005-10-14,46.9213752746582
2005-10-17,46.98666763305664
2005-10-18,47.047637939453125
2005-10-19,47.09549331665039
2005-10-20,46.977996826171875
2005-10-21,47.22614669799805
2005-10-24,47.047637939453125
2005-10-25,46.81689453125
2005-10-26,46.67759704589844
2005-10-27,46.712406158447266
2005-10-28,46.712406158447266
2005-10-31,46.6993522644043
2005-11-01,46.68275833129883
2005-11-02,46.59101104736328
2005-11-03,46.42930603027344
2005-11-04,46.4642333984375
2005-11-07,46.51232147216797
2005-11-08,46.792030334472656
2005-11-09,46.54289245605469
2005-11-10,46.78762435913086
2005-11-11,46.82698059082031
2005-11-14,46.59101104736328
2005-11-15,46.71335220336914
2005-11-16,46.91002655029297
2005-11-17,46.988677978515625
2005-11-18,46.89689636230469
2005-11-21,47.04986572265625
2005-11-22,47.137237548828125
2005-11-23,47.09358215332031
2005-11-25,47.15473937988281
2005-11-28,47.31205749511719
2005-11-29,47.09358215332031
2005-11-30,47.00611877441406
2005-12-01,46.91096115112305
2005-12-02,46.92415237426758
2005-12-05,46.80126953125
2005-12-06,46.89781188964844
2005-12-07,46.840797424316406
2005-12-08,46.937278747558594
2005-12-09,46.85395431518555
2005-12-12,46.75309371948242
2005-12-13,46.79253387451172
2005-12-14,47.03382110595703
2005-12-15,46.994293212890625
2005-12-16,47.19169235229492
2005-12-19,47.112701416015625
2005-12-20,47.1522216796875
2005-12-21,47.16972351074219
2005-12-22,47.17414474487305
2005-12-23,47.35838317871094
2005-12-27,47.57329177856445
2005-12-28,47.595787048339844
2005-12-29,47.46806716918945
2005-12-30,47.41086196899414
2006-01-03,47.670589447021484
2006-01-04,47.670589447021484
2006-01-05,47.71022415161133
2006-01-06,47.6353759765625
2006-01-09,47.64418411254883
2006-01-10,47.5164909362793
2006-01-11,47.43726348876953
2006-01-12,47.58694839477539
2006-01-13,47.727821350097656
2006-01-17,47.727821350097656
2006-01-18,47.714622497558594
2006-01-19,47.705814361572266
2006-01-20,47.74543762207031
2006-01-23,47.85546875
2006-01-24,47.74982452392578
2006-01-25,47.485694885253906
2006-01-26,47.41523361206055
2006-01-27,47.485694885253906
2006-01-30,47.30958557128906
2006-01-31,47.20390319824219
2006-02-01,47.21672439575195
2006-02-02,47.17695617675781
2006-02-03,47.25210952758789
2006-02-06,47.331607818603516
2006-02-07,47.21233367919922
2006-02-08,47.21233367919922
2006-02-09,47.28746032714844
2006-02-10,47.19908905029297
2006-02-13,47.26974868774414
2006-02-14,47.22114562988281
2006-02-15,47.25210952758789
2006-02-16,47.318397521972656
2006-02-17,47.473060607910156
2006-02-21,47.45098876953125
2006-02-22,47.62778091430664
2006-02-23,47.521697998046875
2006-02-24,47.49955368041992
2006-02-27,47.47746658325195
2006-02-28,47.526119232177734
2006-03-01,47.34284591674805
2006-03-02,47.12541198730469
2006-03-03,47.03665542602539
2006-03-06,46.79258346557617
2006-03-07,46.77042007446289
2006-03-08,46.79258346557617
2006-03-09,46.78368377685547
2006-03-10,46.90353012084961
2006-03-13,46.84139633178711
2006-03-14,47.14315414428711
2006-03-15,47.0721435546875
2006-03-16,47.32954788208008
2006-03-17,47.285099029541016
2006-03-20,47.338382720947266
2006-03-21,47.16087341308594
2006-03-22,47.15201950073242
2006-03-23,47.12541198730469
2006-03-24,47.2407341003418
2006-03-27,47.2407341003418
2006-03-28,47.018890380859375
2006-03-29,46.97455596923828
2006-03-30,46.832489013671875
2006-03-31,46.72600173950195
2006-04-03,46.76523971557617
2006-04-04,46.80977249145508
2006-04-05,46.96577835083008
2006-04-06,46.79642868041992
2006-04-07,46.61370086669922
2006-04-10,46.51127624511719
2006-04-11,46.64491653442383
2006-04-12,46.49788284301758
